split,rxn_idx,step_idx_forward,th_status,th_event_types,th_error,mech_smi_min,mech_smi_min_th,target_smiles_for_validation
test,11084,4,added_mix,planar_to_tetrahedral,,"CC(C)[Si](OC1=CC=C([CH:1]=[O+:2]CC[OH:3])C=C1)(C(C)C)C(C)C|(3, 1);((1, 2), 2)","CC(C)[Si](OC1=CC=C([CH:1]=[O+:2]CC[OH:3])C=C1)(C(C)C)C(C)C|(3, 1);((1, 2), 2)|TH(1,'mix',())",CC(C)[Si](OC1=CC=C(C2OCC[O+:1]2[H:2])C=C1)(C(C)C)C(C)C
test,11100,2,added_mix,planar_to_tetrahedral,,"CC(C)N1N=C(C(=O)NCCN2CCC([NH2:1])CC2)C2=CC=CC=C21.OC12CC3CC(C1)CC([C:2](OC(=NC1CCCCC1)NC1CCCCC1)=[O:3])(C3)C2|(1, 2);((2, 3), 3)","CC(C)N1N=C(C(=O)NCCN2CCC([NH2:1])CC2)C2=CC=CC=C21.OC12CC3CC(C1)CC([C:2](OC(=NC1CCCCC1)NC1CCCCC1)=[O:3])(C3)C2|(1, 2);((2, 3), 3)|TH(2,'mix',())",CC(C)N1N=C(C(=O)NCCN2CCC([NH+:1](C([O-])(OC(NC3CCCCC3)=[N:2]C3CCCCC3)C34CC5CC(CC(O)(C5)C3)C4)[H:3])CC2)C2=C1C=CC=C2
test,1103,0,added_mix,planar_to_tetrahedral,,"CC(C1=CC=C2C(=O)C3=CC=CC=C3CCC2=C1)[C:1](Cl)=[O:2].C[NH2:3]|(3, 1);((1, 2), 2)","CC(C1=CC=C2C(=O)C3=CC=CC=C3CCC2=C1)[C:1](Cl)=[O:2].C[NH2:3]|(3, 1);((1, 2), 2)|TH(1,'mix',())",C[NH2+][C:1](C(C)C1=CC=C2C(=O)C3=CC=CC=C3CCC2=C1)([O-:2])[Cl:3]
test,11136,2,added_mix,planar_to_tetrahedral,,"CC(O)(C(F)(F)F)[C:1](OC(=NC1CCCCC1)NC1CCCCC1)=[O:2].COC1=CC=CC=C1S(=O)(=O)C1=CC=C([NH2:3])C=C1|(3, 1);((1, 2), 2)","CC(O)(C(F)(F)F)[C:1](OC(=NC1CCCCC1)NC1CCCCC1)=[O:2].COC1=CC=CC=C1S(=O)(=O)C1=CC=C([NH2:3])C=C1|(3, 1);((1, 2), 2)|TH(1,'mix',())",COC1=C(S(=O)(=O)C2=CC=C([NH+:1](C([O-])(OC(NC3CCCCC3)=[N:2]C3CCCCC3)C(C)(O)C(F)(F)F)[H:3])C=C2)C=CC=C1
test,11140,2,added_mix,planar_to_tetrahedral,,"C1=CC2=C(N=CS2)C(C[C:1](OC(=NC2CCCCC2)NC2CCCCC2)=[O:2])=C1.CCC(C(=O)OCC(C)C)[NH2:3]|(3, 1);((1, 2), 2)","C1=CC2=C(N=CS2)C(C[C:1](OC(=NC2CCCCC2)NC2CCCCC2)=[O:2])=C1.CCC(C(=O)OCC(C)C)[NH2:3]|(3, 1);((1, 2), 2)|TH(1,'mix',())",CCC(C(=O)OCC(C)C)[NH+:1](C([O-])(CC1=CC=CC2=C1N=CS2)OC(NC1CCCCC1)=[N:2]C1CCCCC1)[H:3]
test,11129,0,no_matching_mode,planar_to_tetrahedral,,"C[C:1](C1=CC=C(N)C(S(N)(=O)=O)=C1)=[O:2].[H:3][BH3-:4]|((4, 3), 1);((1, 2), 2)","C[C:1](C1=CC=C(N)C(S(N)(=O)=O)=C1)=[O:2].[H:3][BH3-:4]|((4, 3), 1);((1, 2), 2)",CC(C1=CC=C(N)C(S(N)(=O)=O)=C1)[O-:1].C[O:2][H:3]
test,11175,2,added_mix,planar_to_tetrahedral,,"C1C[NH:1]CCN1.ClC1=CC=C(C2=CN=CC3=CC=C([C:2](OC(=NC4CCCCC4)NC4CCCCC4)=[O:3])N=C32)C=C1|(1, 2);((2, 3), 3)","C1C[NH:1]CCN1.ClC1=CC=C(C2=CN=CC3=CC=C([C:2](OC(=NC4CCCCC4)NC4CCCCC4)=[O:3])N=C32)C=C1|(1, 2);((2, 3), 3)|TH(2,'mix',())",[O-]C(OC(NC1CCCCC1)=[N:1]C1CCCCC1)(C1=CC=C2C=NC=C(C3=CC=C(Cl)C=C3)C2=N1)[N+:2]1([H:3])CCNCC1
test,11192,2,added_mix,planar_to_tetrahedral,,"C1=CC=C(COC2=CC=C(C[C:1](OC(=NC3CCCCC3)NC3CCCCC3)=[O:2])C=C2)C=C1.CC(C)(C)C1=NOC([NH2:3])=C1|(3, 1);((1, 2), 2)","C1=CC=C(COC2=CC=C(C[C:1](OC(=NC3CCCCC3)NC3CCCCC3)=[O:2])C=C2)C=C1.CC(C)(C)C1=NOC([NH2:3])=C1|(3, 1);((1, 2), 2)|TH(1,'mix',())",CC(C)(C)C1=NOC([NH+:1](C([O-])(CC2=CC=C(OCC3=CC=CC=C3)C=C2)OC(NC2CCCCC2)=[N:2]C2CCCCC2)[H:3])=C1
test,11185,2,added_mix,planar_to_tetrahedral,,"C1=CC=C([NH2:1])C=C1.ClC[C:2](OC(=NC1CCCCC1)NC1CCCCC1)=[O:3]|(1, 2);((2, 3), 3)","C1=CC=C([NH2:1])C=C1.ClC[C:2](OC(=NC1CCCCC1)NC1CCCCC1)=[O:3]|(1, 2);((2, 3), 3)|TH(2,'mix',())",[O-]C(CCl)(OC(NC1CCCCC1)=[N:1]C1CCCCC1)[NH+:2](C1=CC=CC=C1)[H:3]
test,11216,0,added_mix,planar_to_tetrahedral,,"CC1=CN=C(N2CC[NH:1]CC2)C(C)=C1.CO[C:2](C1=CC=C(CN2CCCS2(=O)=O)N=C1)=[O:3]|(1, 2);((2, 3), 3)","CC1=CN=C(N2CC[NH:1]CC2)C(C)=C1.CO[C:2](C1=CC=C(CN2CCCS2(=O)=O)N=C1)=[O:3]|(1, 2);((2, 3), 3)|TH(2,'mix',())",CC1=CN=C(N2CC[NH+]([C:1](C3=CC=C(CN4CCCS4(=O)=O)N=C3)([O-:2])[O:3]C)CC2)C(C)=C1
test,11243,2,added_mix,planar_to_tetrahedral,,"COC(C[NH2:1])OC.COC1=CC=C(C[C:2](OC(=NC2CCCCC2)NC2CCCCC2)=[O:3])C=C1OC|(1, 2);((2, 3), 3)","COC(C[NH2:1])OC.COC1=CC=C(C[C:2](OC(=NC2CCCCC2)NC2CCCCC2)=[O:3])C=C1OC|(1, 2);((2, 3), 3)|TH(2,'mix',())",COC1=CC=C(CC([O-])(OC(NC2CCCCC2)=[N:1]C2CCCCC2)[NH+:2](CC(OC)OC)[H:3])C=C1OC
test,11248,0,no_matching_mode,planar_to_tetrahedral,,"NC(=O)NC1CCC[C:1](=[O:2])C2=C1C=CS2.[H:3][BH3-:4]|((4, 3), 1);((1, 2), 2)","NC(=O)NC1CCC[C:1](=[O:2])C2=C1C=CS2.[H:3][BH3-:4]|((4, 3), 1);((1, 2), 2)",C[O:1][H:2].NC(=O)NC1CCCC([O-:3])C2=C1C=CS2
test,11261,0,added_mix,planar_to_tetrahedral,,"Cl[C:1](OCC1=CC=CC=C1)=[O:2].O=C1C2=CC([NH2:3])=CN=C2N=CN1CC1=CC=C(Cl)C(Cl)=C1|(3, 1);((1, 2), 2)","Cl[C:1](OCC1=CC=CC=C1)=[O:2].O=C1C2=CC([NH2:3])=CN=C2N=CN1CC1=CC=C(Cl)C(Cl)=C1|(3, 1);((1, 2), 2)|TH(1,'mix',())",O=C1C2=CC([NH2+][C:1](OCC3=CC=CC=C3)([O-:2])[Cl:3])=CN=C2N=CN1CC1=CC=C(Cl)C(Cl)=C1
test,11311,2,added_mix,planar_to_tetrahedral,,"CC(C)(C)OC(=O)NCCC1CC[NH:1]CC1.ClC1=CC(Cl)=CC(C=C[C:2](OC(=NC2CCCCC2)NC2CCCCC2)=[O:3])=C1|(1, 2);((2, 3), 3)","CC(C)(C)OC(=O)NCCC1CC[NH:1]CC1.ClC1=CC(Cl)=CC(C=C[C:2](OC(=NC2CCCCC2)NC2CCCCC2)=[O:3])=C1|(1, 2);((2, 3), 3)|TH(2,'mix',())",CC(C)(C)OC(=O)NCCC1CC[N+:1](C([O-])(C=CC2=CC(Cl)=CC(Cl)=C2)OC(NC2CCCCC2)=[N:2]C2CCCCC2)([H:3])CC1
test,11326,0,added_mix,planar_to_tetrahedral,,"COC1=CC=C(OC2=NC=C(C3=CC=C(C(C)N4C(=O)C5=CC=CC=C5[C:1]4=[O:2])C=C3)S2)C=C1.N[NH2:3]|(3, 1);((1, 2), 2)","COC1=CC=C(OC2=NC=C(C3=CC=C(C(C)N4C(=O)C5=CC=CC=C5[C:1]4=[O:2])C=C3)S2)C=C1.N[NH2:3]|(3, 1);((1, 2), 2)|TH(1,'mix',())",COC1=CC=C(OC2=NC=C(C3=CC=C(C(C)[N:1]4C(=O)C5=CC=CC=C5[C:2]4([NH2+]N)[O-:3])C=C3)S2)C=C1
test,11326,3,added_mix,planar_to_tetrahedral,,"COC1=CC=C(OC2=NC=C(C3=CC=C(C(C)N[C:1](C4=CC=CC=C4C(=O)N[NH2:2])=[O:3])C=C3)S2)C=C1|(2, 1);((1, 3), 3)","COC1=CC=C(OC2=NC=C(C3=CC=C(C(C)N[C:1](C4=CC=CC=C4C(=O)N[NH2:2])=[O:3])C=C3)S2)C=C1|(2, 1);((1, 3), 3)|TH(1,'mix',())",COC1=CC=C(OC2=NC=C(C3=CC=C(C(C)[NH:1]C4([O-])C5=CC=CC=C5C(=O)N[NH+:2]4[H:3])C=C3)S2)C=C1
test,11344,2,added_mix,planar_to_tetrahedral,,"C1C[NH:1]CCO1.CC(C)=CCCC(C)=CCCC(=CCCC(C)=C[C:2](OC(=NC1CCCCC1)NC1CCCCC1)=[O:3])CO|(1, 2);((2, 3), 3)","C1C[NH:1]CCO1.CC(C)=CCCC(C)=CCCC(=CCCC(C)=C[C:2](OC(=NC1CCCCC1)NC1CCCCC1)=[O:3])CO|(1, 2);((2, 3), 3)|TH(2,'mix',())",CC(C)=CCCC(C)=CCCC(=CCCC(C)=CC([O-])(OC(NC1CCCCC1)=[N:1]C1CCCCC1)[N+:2]1([H:3])CCOCC1)CO
test,11336,0,added_mix,planar_to_tetrahedral,,"CCOC(=O)N1CC[NH:1]CC1.ClCCC[C:2](Cl)=[O:3]|(1, 2);((2, 3), 3)","CCOC(=O)N1CC[NH:1]CC1.ClCCC[C:2](Cl)=[O:3]|(1, 2);((2, 3), 3)|TH(2,'mix',())",CCOC(=O)N1CC[NH+]([C:1](CCCCl)([O-:2])[Cl:3])CC1
